"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","6","2","2","-0.5674202858764891","0.27683647365237973"
"20","9","5","6","-0.5848925203245329","0.2326120503007005"
"30","14","6","10","-0.5841399467101003","0.2390487570033473"
"40","17","9","14","-0.6179653827874557","0.1556550860066372"
"50","24","10","16","-0.6063315353440426","0.15091649073014798"
"60","31","10","19","-0.5966664223303871","0.18271758465877477"
"70","35","12","23","-0.5135016400816543","0.3545319623659864"
"80","41","13","26","-0.6291323062965098","0.04318389467047279"
"90","44","15","31","-0.5389134753088889","0.3210669138806317"
"100","49","17","34","-0.5882204101241838","0.22413785355285093"
"110","54","19","37","-0.6065859572617333","0.15316191184849304"
"120","61","19","40","-0.6267971490461488","0.047212711104794636"
"130","64","22","44","-0.5784112208665966","0.24251649976232925"
"140","73","22","45","-0.6254662661998385","0.049310380466302935"
"150","79","23","48","-0.5793883851040044","0.2516479070688195"
"160","81","26","53","-0.6294665950041636","0.04256446357381083"
"170","85","28","57","-0.592055246811563","0.2446916775999847"
"180","91","29","60","-0.616118544671118","0.06130207885143379"
"190","97","30","63","-0.6081952108689856","0.17673366552337375"
"200","101","33","66","-0.5777973310383737","0.2552539944622562"
"210","105","35","70","-0.5935231480786273","0.21681726974424056"
"220","111","35","74","-0.6308006829151189","0.03997496136387343"
"230","118","37","75","-0.5953025475808559","0.2288628245420136"
"240","123","37","80","-0.6028983762073468","0.192551854752529"
"250","128","38","84","-0.5870591846323768","0.19734613586123975"
"260","133","40","87","-0.6244541261240846","0.05083857461126058"
"270","139","41","90","-0.6277873001303761","0.04556266130288105"
"280","144","42","94","-0.6173306718010297","0.15572843101795728"
"290","148","45","97","-0.5865943548397027","0.22370788568105668"
"300","152","45","103","-0.6043886136087254","0.15597314302101345"
"310","156","45","109","-0.6177949127369213","0.05942525134619225"
"320","160","49","111","-0.6154620203233286","0.06198567122118401"
"330","164","49","117","-0.5901914721578823","0.19581645773860543"
"340","168","52","120","-0.5673946687488486","0.25763724140447924"
"350","174","54","122","-0.5801316875721847","0.25486042133674935"
"360","179","56","125","-0.6205333759920401","0.149594448573393"
"370","185","58","127","-0.6184660741323745","0.05864455065748493"
"380","189","62","129","-0.6171216734529292","0.06019499698701631"
"390","196","63","131","-0.6267978350132575","0.047210903409928826"
"400","200","66","134","-0.6177899075897955","0.05943962599565081"
"410","204","70","136","-0.6071873069920417","0.15281365113305834"
"420","209","73","138","-0.58706716356587","0.24705697253563208"
"430","212","75","143","-0.5131832486576275","0.32443626239721046"
"440","217","76","147","-0.5672894595875344","0.2669099188198835"
"450","224","78","148","-0.6025301116580594","0.21265893529317967"
"460","229","79","152","-0.6308004890630438","0.039974928468186684"
"470","236","79","155","-0.6287997477001896","0.04378656073135411"
"480","239","82","159","-0.5639627800006515","0.25427490360441757"
"490","247","83","160","-0.6161158777288187","0.0613057829225688"
"500","255","83","162","-0.6204639447058051","0.0562311250205614"
