"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","3","1","6","-0.4883999641233095","0.3858289178180899"
"20","8","2","10","-0.5203056277860401","0.371263337453004"
"30","13","5","12","-0.6290144307328184","0.0265320915900399"
"40","18","7","15","-0.6296645564943999","0.024463830079854493"
"50","24","8","18","-0.5952952490511539","0.2267538399598356"
"60","29","9","22","-0.5723435724100704","0.26048233086358535"
"70","36","10","24","-0.6302754948610939","0.022203724807699048"
"80","42","12","26","-0.6214889133659617","0.05495967411781838"
"90","47","15","28","-0.6316254694789979","0.016636610458626192"
"100","53","18","29","-0.6161642418025708","0.15212742202174426"
"110","56","20","34","-0.5583834343647247","0.281287761486317"
"120","59","23","38","-0.5966210526666342","0.21580420403353412"
"130","65","24","41","-0.6210006924952063","0.043666154872389416"
"140","68","26","46","-0.5847948746864229","0.22274594112233317"
"150","71","28","51","-0.6223885335715535","0.14070301298694074"
"160","74","32","54","-0.6254641177339971","0.04931450776803978"
"170","80","35","55","-0.6174620457084031","0.059814031816042564"
"180","84","37","59","-0.6326671005027682","0.010523726623662234"
"190","87","40","63","-0.5598752646566982","0.24721093811353742"
"200","90","44","66","-0.5637428462029578","0.26396231757123934"
"210","92","46","72","-0.5917836591309477","0.22589425876044503"
"220","97","47","76","-0.5823434686450418","0.2077143279296202"
"230","100","50","80","-0.5873643145053601","0.2172958060597267"
"240","105","52","83","-0.6289908418392637","0.026547247158526376"
"250","108","56","86","-0.6296524061262158","0.02448395600086425"
"260","113","57","90","-0.6015838785498426","0.19694352532785034"
"270","119","59","92","-0.5929161103916406","0.23478180179942304"
"280","123","59","98","-0.6173306256204689","0.04911233756675785"
"290","128","61","101","-0.5808856774506712","0.20840827540716012"
"300","132","64","104","-0.602306338818808","0.19464863340336022"
"310","136","65","109","-0.6189613824209539","0.04686639324401077"
"320","142","67","111","-0.6057976596835205","0.16349382699944515"
"330","145","69","116","-0.63131743034167","0.01826476484023453"
"340","150","72","118","-0.6191284712002891","0.05787564274501194"
"350","152","74","124","-0.6199964937891737","0.045233804043156946"
"360","159","76","125","-0.6179962329280355","0.04818763215845478"
"370","162","79","129","-0.5498108603293491","0.2821863605654929"
"380","169","79","132","-0.5493576322239087","0.2813974473996028"
"390","174","79","137","-0.6312966957264458","0.018275734252043707"
"400","175","81","144","-0.5258415715014362","0.33784175980334064"
"410","181","81","148","-0.6313267083611714","0.01817107763719486"
"420","184","83","153","-0.5731820911604125","0.27003975806015307"
"430","189","85","156","-0.5421342250319465","0.3167833282886706"
"440","193","88","159","-0.5952574467456588","0.19627032022916707"
"450","200","90","160","-0.6329977110609094","0.007463681538556824"
"460","204","92","164","-0.6196493624486377","0.0457943267741753"
"470","210","93","167","-0.6330001849369371","0.007452694534750901"
"480","215","94","171","-0.6296626247073701","0.024463771161121875"
"490","218","97","175","-0.5812621569358777","0.2470479944065119"
"500","224","98","178","-0.6179987491096725","0.16016978958302097"
"510","226","102","182","-0.5591179469593078","0.2831724971744233"
"520","229","107","184","-0.5550184145630205","0.30151981676334594"
"530","234","108","188","-0.6027207242130213","0.15534484517201977"
"540","237","111","192","-0.5631904623149112","0.27696218649555004"
"550","241","113","196","-0.5988633253619974","0.2030175699685255"
"560","242","116","202","-0.48359317586923245","0.3900969963386148"
"570","247","117","206","-0.6065256171134216","0.14721220423601988"
"580","254","120","206","-0.6189853359714954","0.1431564407248718"
"590","260","121","209","-0.6301279576176269","0.04130312233800552"
"600","264","125","211","-0.5932339764627322","0.19754971942544203"
"610","265","127","218","-0.5610215633309896","0.26426720428256467"
"620","270","128","222","-0.6171287367180147","0.15521838039741068"
"630","274","130","226","-0.5274498952455201","0.291426160968861"
"640","280","132","228","-0.6296611262127639","0.024471358409742374"
"650","286","133","231","-0.6057428562915272","0.15693307562061956"
"660","290","135","235","-0.6217144017079733","0.1384225014608343"
"670","296","138","236","-0.616958700496854","0.049676801054495755"
"680","300","141","239","-0.6313324185363378","0.018154111789406572"
"690","304","143","243","-0.6211987995558748","0.1437608933909995"
"700","308","145","247","-0.6271209522284369","0.04667634685283373"
"710","311","146","253","-0.5592430447586586","0.27409266036676344"
"720","316","147","257","-0.5776964783126769","0.2550198746910601"
"730","320","151","259","-0.6302720737323402","0.022356270538483096"
"740","323","154","263","-0.5548486090413506","0.2972103699689708"
"750","327","155","268","-0.6063318456099293","0.193247401004754"
"760","331","158","271","-0.6309903434283265","0.019610799636530042"
"770","336","159","275","-0.5725937819590223","0.264675581840837"
"780","342","160","278","-0.6217962222110781","0.13260130207471668"
"790","347","162","281","-0.5803247712528883","0.22863369020896826"
"800","355","163","282","-0.6181949818181137","0.14943188229337315"
"810","358","165","287","-0.6013280426117608","0.18996195129205162"
"820","360","168","292","-0.5593956645500741","0.27267323187815284"
"830","365","171","294","-0.6226609654258134","0.040816543144871334"
"840","369","173","298","-0.6266645462883229","0.032666998223310525"
"850","373","177","300","-0.6193326505868944","0.04623463099732503"
"860","376","178","306","-0.5400284650519358","0.3020595430803754"
"870","379","180","311","-0.619991931086716","0.04524600149093864"
"880","383","182","315","-0.6193327480151302","0.15363662290613775"
"890","386","183","321","-0.6068598962343594","0.1756074355645817"
"900","392","183","325","-0.6213273802757606","0.04310624344998895"
"910","393","188","329","-0.511257331134606","0.3458223969455255"
"920","397","189","334","-0.6301327257170233","0.04129605390226145"
"930","401","190","339","-0.6299988139093039","0.023337514731575335"
"940","406","191","343","-0.6190048803618061","0.1411366757646596"
"950","408","193","349","-0.6187985586170099","0.0582561693489123"
"960","414","194","352","-0.6316639676137823","0.01660012723701354"
"970","422","196","352","-0.6267559378486076","0.047339316636419465"
"980","427","197","356","-0.6333267898939202","1.7822191659942975E-5"
"990","433","198","359","-0.609912737240129","0.1527197083878303"
"1000","437","199","364","-0.6046154078953885","0.18487137611000679"
