"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","5","2","3","-0.5904215515637711","0.23268036071631518"
"20","12","3","5","-0.5322776764244862","0.3727692334681127"
"30","16","3","11","-0.6065130922247514","0.18916052666444247"
"40","21","5","14","-0.6030423259419182","0.20001416686558843"
"50","26","6","18","-0.5650886846340571","0.27097277433533923"
"60","28","7","25","-0.5464500681105601","0.30539260315058886"
"70","35","7","28","-0.632689041432997","0.010526572374845375"
"80","39","9","32","-0.6277721453391848","0.04554020335250553"
"90","42","11","37","-0.6121835157832543","0.14489743563179944"
"100","46","15","39","-0.6181549223875213","0.05903557147245841"
"110","49","18","43","-0.6326773346105438","0.010524782322692008"
"120","58","19","43","-0.617900986394335","0.14771077422872456"
"130","63","22","45","-0.590968336560246","0.2265983136129845"
"140","70","23","47","-0.6313156367673276","0.018164718252859122"
"150","76","24","50","-0.608866564052515","0.15094687499448858"
"160","82","25","53","-0.6320033396357747","0.014848611170342793"
"170","86","27","57","-0.6216712924907072","0.04252532329402548"
"180","92","28","60","-0.6050298141061458","0.2046386716347489"
"190","97","30","63","-0.632290795371448","0.012910044981179378"
"200","100","31","69","-0.5644671164003234","0.2727071624140829"
"210","102","35","73","-0.6069983889170363","0.1582803445623313"
"220","109","37","74","-0.6118450042181732","0.1648658047473456"
"230","113","38","79","-0.6236693277490777","0.038976210797959016"
"240","116","40","84","-0.6101852091125134","0.17282491872294134"
"250","123","43","84","-0.6087891076490716","0.17232095083267635"
"260","129","43","88","-0.619994920026536","0.0452508494182892"
"270","135","46","89","-0.5111915125782103","0.33084933429166075"
"280","142","48","90","-0.6161297302681743","0.061279359115572835"
"290","146","51","93","-0.5956046381686586","0.18879705508459857"
"300","150","52","98","-0.6090934386939783","0.17779438472665013"
"310","155","56","99","-0.6202722411230794","0.04494222325379349"
"320","162","58","100","-0.6289785871575692","0.026625310454426267"
"330","168","59","103","-0.6179790328116457","0.04824755388960524"
"340","172","61","107","-0.6014240073846974","0.17002005756497002"
"350","177","62","111","-0.581866714611348","0.23493038597527327"
"360","181","63","116","-0.5952622034030358","0.22362558486874956"
"370","187","63","120","-0.6194391105352249","0.05754241847825032"
"380","190","68","122","-0.5901558911885024","0.21178988905303475"
"390","197","71","122","-0.6306615732626397","0.02093145481837543"
"400","201","73","126","-0.6046252390051582","0.16571099993992786"
"410","203","77","130","-0.6057064196245517","0.15222706843938927"
"420","208","78","134","-0.6263130954043953","0.033513064454092974"
"430","213","79","138","-0.6267855004957252","0.047240868003053764"
"440","217","81","142","-0.6206598530924348","0.04419485009552798"
"450","220","86","144","-0.544023988716796","0.3060951507542776"
"460","224","88","148","-0.5577761408874762","0.3072296636984876"
"470","229","88","153","-0.6009415274482403","0.17884894788703287"
"480","232","91","157","-0.6149710626186202","0.16599324885231734"
"490","237","95","158","-0.5803801258268193","0.2284027020191456"
"500","245","95","160","-0.6055893259543982","0.16527210848912674"
"510","251","95","164","-0.6101264690707235","0.1730744517614435"
"520","257","97","166","-0.5952698934240848","0.21972086472645153"
"530","261","98","171","-0.6274640760798816","0.04610985888999765"
"540","265","101","174","-0.6155025885123333","0.14990381809173334"
"550","272","102","176","-0.6087901292397974","0.1766176213895492"
"560","277","103","180","-0.5994913209620626","0.17556515942160658"
"570","280","107","183","-0.5765213057963149","0.25798581062604875"
"580","286","107","187","-0.6103598227206133","0.14490147606980427"
"590","289","108","193","-0.606063895996943","0.14796559384011126"
"600","294","110","196","-0.6047210566974758","0.18335201664151132"
"610","299","112","199","-0.6205282994257488","0.14961405392540358"
"620","304","115","201","-0.5507588268010581","0.28207032411740685"
"630","311","117","202","-0.6020722857476766","0.17056130723944044"
"640","314","121","205","-0.6326665902749995","0.010522977726926954"
"650","320","123","207","-0.6017434529271484","0.1993617765141096"
"660","323","126","211","-0.5872911353386877","0.2291109531180932"
"670","330","126","214","-0.5984210080725456","0.19787602976836188"
"680","338","127","215","-0.613480392754681","0.14979453353611924"
"690","340","130","220","-0.5692774632684497","0.2516793603438665"
"700","345","132","223","-0.6102351121841147","0.14690888016763862"
"710","349","136","225","-0.5579233291363244","0.29089406731148193"
"720","352","138","230","-0.6204717043559919","0.14642077851221744"
"730","357","139","234","-0.6329966384037051","0.0074995951740074885"
"740","359","141","240","-0.5397764836539419","0.29567875862484144"
"750","363","141","246","-0.627611850032268","0.03041233006631035"
"760","369","142","249","-0.6113243579796636","0.14641922610117308"
"770","373","145","252","-0.6192670524197998","0.046450449028097016"
"780","379","147","254","-0.6330009258538092","0.007450879912331159"
"790","385","149","256","-0.6279917171731184","0.02936222562839691"
"800","388","153","259","-0.6187909086018508","0.058278616220710615"
"810","395","154","261","-0.608192847661051","0.1464408138524079"
"820","402","155","263","-0.6209877502511911","0.04367056948111904"
"830","404","159","267","-0.6189902164673236","0.15617148398011702"
"840","408","162","270","-0.6098625810513033","0.18110151084037987"
"850","411","164","275","-0.5745752041993434","0.21836071398307155"
"860","418","165","277","-0.631998918538339","0.014849562842196188"
