"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","4","1","5","-0.4821339534089856","0.4106639208634793"
"20","9","3","8","-0.5020342494680239","0.38784702654299036"
"30","16","3","11","-0.6085629075609272","0.18254595261977283"
"40","25","4","11","-0.5550616868404525","0.31877294520390426"
"50","31","6","13","-0.6328715075681051","0.010518086785651921"
"60","34","8","18","-0.5594639640251088","0.2755079847514092"
"70","40","10","20","-0.6317555108885345","0.016600921156186263"
"80","42","13","25","-0.610561662666806","0.15112382790707732"
"90","45","16","29","-0.5756977026660358","0.2443027157747206"
"100","49","17","34","-0.6121450397148358","0.17066694911811486"
"110","53","19","38","-0.6190328373661803","0.04678281548689403"
"120","56","20","44","-0.6327115319993367","0.010534431806933274"
"130","61","23","46","-0.6114582971093554","0.13661947760387816"
"140","68","23","49","-0.6333704968320842","1.1404367884835933E-5"
"150","73","24","53","-0.6286870852478623","0.027503096022650216"
"160","80","24","56","-0.6086159059898598","0.17898641591063008"
"170","85","27","58","-0.6156724904463714","0.14468950680881196"
"180","89","28","63","-0.5824235253076013","0.2178081402040174"
"190","93","30","67","-0.6186846605116819","0.04723340928601988"
"200","98","32","70","-0.6298169063782822","0.04193209607560477"
"210","104","34","72","-0.6206730162092394","0.04422638672417196"
"220","108","35","77","-0.5907910192943906","0.21936326371031972"
"230","112","36","82","-0.631946944849752","0.015609022249706131"
"240","114","38","88","-0.5902990170636838","0.21465165872205105"
"250","119","38","93","-0.6284780358934473","0.04437863772611495"
"260","125","40","95","-0.6196785983634308","0.04572992212866287"
"270","130","40","100","-0.5456444624713256","0.3021735748609468"
"280","134","43","103","-0.5184697867288757","0.30722001969171625"
"290","138","46","106","-0.5105152529923572","0.33248571270372385"
"300","141","48","111","-0.5686269141899608","0.24443993936243877"
"310","147","49","114","-0.6196694413418531","0.0457630176898476"
"320","151","53","116","-0.6049801721287904","0.16100599276355748"
"330","154","57","119","-0.6191416802857521","0.05786605531047309"
"340","157","60","123","-0.612258156389551","0.16207690512749326"
"350","164","60","126","-0.6264600006684555","0.047785455991824176"
"360","166","63","131","-0.6326665598411317","0.01069231577076133"
"370","172","63","135","-0.6212022405026679","0.043617221370672386"
"380","178","64","138","-0.6326742477316578","0.010536269395746697"
"390","185","66","139","-0.5932201303587753","0.2516437009950092"
