"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","4","3","3","-0.5979515895446084","0.1899349668492566"
"20","8","5","7","-0.6326851485763807","0.010530308349787191"
"30","11","6","13","-0.6333305107257682","1.2678671259748808E-5"
"40","17","8","15","-0.5915115604572263","0.23836213065859177"
"50","22","9","19","-0.5930325049871281","0.2257470565516397"
"60","26","13","21","-0.5387575678220206","0.3127404462340015"
"70","31","14","25","-0.6078469138121657","0.1581123384735636"
"80","33","15","32","-0.5671459609688331","0.2464633538692085"
"90","38","16","36","-0.5872579677083991","0.2522481497445001"
"100","44","17","39","-0.572691469688266","0.24704887025742378"
"110","48","22","40","-0.5168011516234797","0.32930985266083057"
"120","54","23","43","-0.6283888416948541","0.044425238099092317"
"130","55","26","49","-0.4443901089834246","0.42053441428751503"
"140","59","30","51","-0.6323188662280594","0.012907498335881989"
"150","63","31","56","-0.6313221467614678","0.018161471556231205"
"160","68","32","60","-0.5411920465029944","0.3065210788074242"
"170","71","35","64","-0.5908670448499983","0.19715895298411884"
"180","75","39","66","-0.5629648218271889","0.267776905295269"
"190","82","40","68","-0.6199650860979985","0.045359944841214"
"200","82","43","75","-0.495288854449467","0.35623705032755876"
"210","87","44","79","-0.6005597261303569","0.17065956031894475"
"220","90","45","85","-0.6213132538037967","0.04317046228296931"
"230","95","46","89","-0.6287918976757544","0.043804847792221144"
"240","99","48","93","-0.5581151013957291","0.27921348973158555"
"250","102","51","97","-0.6200012479599388","0.1445154032346211"
"260","106","52","102","-0.6213257562376227","0.043114320149648944"
"270","110","56","104","-0.5937858819347603","0.21947817380617451"
"280","114","58","108","-0.6013989789230091","0.20114357749126574"
"290","118","60","112","-0.5403740303614047","0.3162630581322611"
"300","124","64","112","-0.631977976769974","0.014890756314386381"
"310","129","68","113","-0.5567194237957641","0.3037341336543545"
"320","136","69","115","-0.6132647023816222","0.175578377589818"
"330","140","70","120","-0.6059283494353815","0.1865825073858545"
"340","142","74","124","-0.6199873952829821","0.04525487602981224"
"350","147","77","126","-0.6091966407668731","0.1770278298439848"
"360","153","78","129","-0.6001933119762135","0.1784465680560908"
"370","155","80","135","-0.6185694581679446","0.04749712350108663"
"380","156","84","140","-0.4957489324694708","0.3432373376461432"
"390","158","87","145","-0.63199606371691","0.014864970390927573"
"400","163","87","150","-0.6304665074237935","0.04064258465288335"
"410","169","87","154","-0.6100600925847485","0.17946667059905327"
"420","172","90","158","-0.62679806726206","0.04720845346730673"
"430","177","93","160","-0.6193284767425404","0.046248364514565383"
"440","179","97","164","-0.601253363362515","0.1668890768464624"
"450","184","97","169","-0.5541048623088904","0.30402423836076375"
"460","188","100","172","-0.6023338923735673","0.215456062575028"
"470","194","102","174","-0.6209728187828332","0.043732499122478535"
"480","199","103","178","-0.62999684948452","0.023341075526263317"
"490","206","103","181","-0.6065621506491247","0.15203272225143688"
"500","210","107","183","-0.5964084283468526","0.18231748727451413"
"510","216","108","186","-0.6030446919559189","0.1658513413866091"
"520","222","109","189","-0.5413398713650676","0.3126387039026527"
"530","224","110","196","-0.620531504132602","0.14750390419776652"
"540","228","111","201","-0.6214644728794064","0.0549554857491385"
"550","233","112","205","-0.5940660998136555","0.21670086407871259"
"560","237","114","209","-0.6301328382286896","0.04129655009231428"
"570","241","118","211","-0.6220628178428447","0.13290313048311989"
"580","245","121","214","-0.6303316228889597","0.022162567354208056"
"590","250","123","217","-0.6173270622846487","0.04911739647018392"
"600","255","124","221","-0.6110639713635103","0.14734171768112928"
"610","262","124","224","-0.6232604652859095","0.1320962535377021"
"620","266","127","227","-0.6075332380940384","0.19895072075131828"
"630","271","128","231","-0.6209599571168087","0.043775093458445324"
"640","275","129","236","-0.6223233053269622","0.041422560944931214"
"650","280","131","239","-0.5794647179822109","0.2635135773445794"
"660","288","131","241","-0.6181111653426452","0.05908308109510307"
"670","293","133","244","-0.630466145195341","0.04064277312683853"
"680","296","136","248","-0.6009201360420651","0.1986882848714014"
"690","303","137","250","-0.581306795242037","0.2296947012630686"
"700","306","139","255","-0.6333324010374205","6.231313891113803E-6"
"710","310","139","261","-0.5546715759875025","0.29972579324323195"
"720","314","142","264","-0.6042662121240413","0.19508302453054885"
"730","320","144","266","-0.5618405189151061","0.3017103232414974"
"740","324","146","270","-0.6085231405016844","0.17980894125823513"
"750","327","151","272","-0.6284493024952188","0.044410235146079606"
"760","333","151","276","-0.6326556454283948","0.010610300422493528"
"770","335","153","282","-0.5591258466373272","0.2774889595454524"
"780","340","154","286","-0.6333318027853531","5.72866482794366E-6"
"790","345","156","289","-0.6007337372671384","0.20798941054817868"
"800","351","157","292","-0.6042616056149749","0.18984270578568851"
"810","357","158","295","-0.6195219779377277","0.1415431204543981"
"820","359","162","299","-0.6323328235964891","0.012874733697099714"
"830","363","166","301","-0.6329993561861427","0.007456649806653377"
"840","365","168","307","-0.5690612695704419","0.27395822610456777"
"850","367","172","311","-0.5378549819487225","0.30672463220474744"
"860","370","175","315","-0.5742894284316216","0.27749443779605315"
"870","372","177","321","-0.618576920929883","0.04751330093995709"
"880","374","181","325","-0.610658678853646","0.14618715015270067"
"890","379","184","327","-0.5995935877548676","0.1700363013138157"
"900","381","185","334","-0.5596914163296557","0.272260729340626"
