"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","2","3","5","-0.6152103693303614","0.06251464042392021"
"20","7","4","9","-0.6313162888841795","0.018203471199550587"
"30","11","5","14","-0.6100222596225073","0.14388766699603894"
"40","17","8","15","-0.5977546809108402","0.21208219613162285"
"50","25","9","16","-0.6271124555019065","0.04666121413849278"
"60","30","11","19","-0.5691712388598333","0.2711501308727703"
"70","34","12","24","-0.6147983774823401","0.17417343947712374"
"80","39","14","27","-0.6160052409723618","0.1574779021992233"
"90","46","14","30","-0.6157365452765154","0.15039380268227787"
"100","52","15","33","-0.5906251321611227","0.22468610726257954"
"110","56","16","38","-0.6193251976243089","0.0462607813193198"
"120","58","18","44","-0.6326554162127642","0.010563393256636027"
"130","63","20","47","-0.6090466237666785","0.14770373212443588"
"140","70","21","49","-0.6301275002454373","0.04129676721704328"
"150","73","22","55","-0.6149851652514743","0.16589159545419632"
"160","79","24","57","-0.6146484642905691","0.1637999560987892"
"170","84","26","60","-0.6301282602531784","0.04130442637167668"
"180","88","27","65","-0.5612128477938214","0.2705482061194596"
"190","93","29","68","-0.6187256595968951","0.1501153954790229"
"200","98","29","73","-0.631664178003765","0.016595368608674922"
"210","103","32","75","-0.6296305002454771","0.02454840616741026"
"220","108","32","80","-0.593064304776446","0.2055072657863116"
"230","108","38","84","-0.4667971482635343","0.39650522354722356"
"240","113","39","88","-0.596923121051978","0.207750328921745"
"250","117","39","94","-0.5910577535320354","0.23122282881456818"
"260","123","40","97","-0.615778151687727","0.1616650198025297"
"270","126","42","102","-0.6175219300037127","0.1472645126256605"
"280","128","47","105","-0.42352048932159614","0.40938428591138915"
"290","134","47","109","-0.6193203257593751","0.04627381333380689"
"300","137","49","114","-0.618651674666318","0.04725790884205516"
"310","141","54","115","-0.5969989695100215","0.218893013487803"
"320","143","56","121","-0.5413130279501928","0.2936442177514172"
"330","149","56","125","-0.6296589979133348","0.02446728802918747"
"340","153","58","129","-0.6319985295772563","0.014854816816509601"
"350","157","59","134","-0.5867003872920722","0.22833217631304079"
"360","162","60","138","-0.6297976698718303","0.04194204309302847"
"370","169","61","140","-0.603390413002092","0.19243746021579364"
